2026-02-17 11:28:12.095 | INFO     | app.agent.base:run:140 - Executing step 1/200
2026-02-17 11:28:26.506 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:26.507 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:29.700 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:29.700 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:34.273 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:34.273 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:34.275 | INFO     | app.tool.mcp:disconnect:194 - Disconnected from all MCP servers
2026-02-17 11:28:34.432 | INFO     | app.agent.base:run:140 - Executing step 1/200
2026-02-17 11:28:34.647 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:34.647 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:35.674 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:35.674 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:35.865 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:35.865 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:37.018 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:37.018 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:38.412 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:38.412 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:44.647 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:44.648 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:46.290 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:46.290 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:46.292 | INFO     | app.tool.mcp:disconnect:194 - Disconnected from all MCP servers
2026-02-17 11:28:46.369 | INFO     | app.agent.base:run:140 - Executing step 1/200
2026-02-17 11:28:46.577 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:46.577 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:47.651 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:47.651 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:49.516 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:49.516 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:51.270 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:51.270 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:58.098 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:58.098 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:58.100 | INFO     | app.tool.mcp:disconnect:194 - Disconnected from all MCP servers
2026-02-17 11:28:58.136 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:28:58.136 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:29:13.669 | ERROR    | app.llm:ask_tool:812 - OpenAI API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:29:13.669 | ERROR    | app.llm:ask_tool:818 - API error: Error code: 400 - {'error': {'message': 'Invalid max_tokens value, the valid range of max_tokens is [1, 8192]', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
2026-02-17 11:29:13.670 | INFO     | app.tool.mcp:disconnect:194 - Disconnected from all MCP servers
